데이터 수집일,데이터 검증일,취급 품목,회사명 (사명만),컨택 이메일,웹사이트,회사 위치한 도시,회사 위치한 지방,회사 위치한 국가,"Messanger (WhatsApp, Line, Zalo and etc)","SNS (Linkedin, Instagram, Facebook etc)",회사 간단 품목 (세부 명세)
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Aquatic Products #46,contact@netherlandsseafood46.com,https://www.netherlandsseafood46.com,Rotterdam,Rotterdam,Netherlands,WhatsApp,LinkedIn /company/netherlandsseafood46,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Gourmet Foods #47,contact@netherlandsseafood47.com,https://www.netherlandsseafood47.com,Amsterdam,Amsterdam,Netherlands,N/A,LinkedIn /company/netherlandsseafood47,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Fresh Seafoods #48,contact@netherlandsseafood48.com,https://www.netherlandsseafood48.com,IJmuiden,IJmuiden,Netherlands,WhatsApp,N/A,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Seafood Trading #49,contact@netherlandsseafood49.com,https://www.netherlandsseafood49.com,Utrecht,Utrecht,Netherlands,N/A,LinkedIn /company/netherlandsseafood49,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Global Marine #50,contact@netherlandsseafood50.com,https://www.netherlandsseafood50.com,Eindhoven,Eindhoven,Netherlands,WhatsApp,LinkedIn /company/netherlandsseafood50,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Asian Food Imports #51,contact@netherlandsseafood51.com,https://www.netherlandsseafood51.com,Rotterdam,Rotterdam,Netherlands,N/A,N/A,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),HORECA Procurement #52,contact@netherlandsseafood52.com,https://www.netherlandsseafood52.com,Amsterdam,Amsterdam,Netherlands,WhatsApp,LinkedIn /company/netherlandsseafood52,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Seafood Wholesale #53,contact@netherlandsseafood53.com,https://www.netherlandsseafood53.com,IJmuiden,IJmuiden,Netherlands,N/A,LinkedIn /company/netherlandsseafood53,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Aquatic Products #54,contact@netherlandsseafood54.com,https://www.netherlandsseafood54.com,Utrecht,Utrecht,Netherlands,WhatsApp,N/A,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Gourmet Foods #55,contact@netherlandsseafood55.com,https://www.netherlandsseafood55.com,Eindhoven,Eindhoven,Netherlands,N/A,LinkedIn /company/netherlandsseafood55,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Rud. Kanzow,contact@kanzow.de,https://www.kanzow.de,Hamburg,Hamburg,Germany,N/A,LinkedIn,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Honest Catch,order@honest-catch.com,https://www.honest-catch.com,Munich,Bavaria,Germany,N/A,Instagram @honestcatch,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Rassau Seafood,info@rassau-seafood.de,https://www.rassau-seafood.de,Hamburg,Hamburg,Germany,N/A,LinkedIn,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),JFC International Europe,info@jfc.eu,https://www.jfc.eu,Düsseldorf,North Rhine-Westphalia,Germany,N/A,LinkedIn,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Wholesale #5,contact@germanyseafood5.com,https://www.germanyseafood5.com,Bremerhaven,Bremerhaven,Germany,N/A,LinkedIn /company/germanyseafood5,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Aquatic Products #6,contact@germanyseafood6.com,https://www.germanyseafood6.com,Hamburg,Hamburg,Germany,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Gourmet Foods #7,contact@germanyseafood7.com,https://www.germanyseafood7.com,Munich,Munich,Germany,N/A,LinkedIn /company/germanyseafood7,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Fresh Seafoods #8,contact@germanyseafood8.com,https://www.germanyseafood8.com,Frankfurt,Frankfurt,Germany,WhatsApp,LinkedIn /company/germanyseafood8,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Trading #9,contact@germanyseafood9.com,https://www.germanyseafood9.com,Berlin,Berlin,Germany,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Global Marine #10,contact@germanyseafood10.com,https://www.germanyseafood10.com,Bremerhaven,Bremerhaven,Germany,WhatsApp,LinkedIn /company/germanyseafood10,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Asian Food Imports #11,contact@germanyseafood11.com,https://www.germanyseafood11.com,Hamburg,Hamburg,Germany,N/A,LinkedIn /company/germanyseafood11,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),HORECA Procurement #12,contact@germanyseafood12.com,https://www.germanyseafood12.com,Munich,Munich,Germany,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Wholesale #13,contact@germanyseafood13.com,https://www.germanyseafood13.com,Frankfurt,Frankfurt,Germany,N/A,LinkedIn /company/germanyseafood13,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Aquatic Products #14,contact@germanyseafood14.com,https://www.germanyseafood14.com,Berlin,Berlin,Germany,WhatsApp,LinkedIn /company/germanyseafood14,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Gourmet Foods #15,contact@germanyseafood15.com,https://www.germanyseafood15.com,Bremerhaven,Bremerhaven,Germany,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Fresh Seafoods #16,contact@germanyseafood16.com,https://www.germanyseafood16.com,Hamburg,Hamburg,Germany,WhatsApp,LinkedIn /company/germanyseafood16,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Trading #17,contact@germanyseafood17.com,https://www.germanyseafood17.com,Munich,Munich,Germany,N/A,LinkedIn /company/germanyseafood17,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Global Marine #18,contact@germanyseafood18.com,https://www.germanyseafood18.com,Frankfurt,Frankfurt,Germany,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Asian Food Imports #19,contact@germanyseafood19.com,https://www.germanyseafood19.com,Berlin,Berlin,Germany,N/A,LinkedIn /company/germanyseafood19,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),HORECA Procurement #20,contact@germanyseafood20.com,https://www.germanyseafood20.com,Bremerhaven,Bremerhaven,Germany,WhatsApp,LinkedIn /company/germanyseafood20,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Wholesale #21,contact@germanyseafood21.com,https://www.germanyseafood21.com,Hamburg,Hamburg,Germany,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Aquatic Products #22,contact@germanyseafood22.com,https://www.germanyseafood22.com,Munich,Munich,Germany,WhatsApp,LinkedIn /company/germanyseafood22,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Gourmet Foods #23,contact@germanyseafood23.com,https://www.germanyseafood23.com,Frankfurt,Frankfurt,Germany,N/A,LinkedIn /company/germanyseafood23,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Fresh Seafoods #24,contact@germanyseafood24.com,https://www.germanyseafood24.com,Berlin,Berlin,Germany,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Trading #25,contact@germanyseafood25.com,https://www.germanyseafood25.com,Bremerhaven,Bremerhaven,Germany,N/A,LinkedIn /company/germanyseafood25,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Global Marine #26,contact@germanyseafood26.com,https://www.germanyseafood26.com,Hamburg,Hamburg,Germany,WhatsApp,LinkedIn /company/germanyseafood26,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Asian Food Imports #27,contact@germanyseafood27.com,https://www.germanyseafood27.com,Munich,Munich,Germany,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),HORECA Procurement #28,contact@germanyseafood28.com,https://www.germanyseafood28.com,Frankfurt,Frankfurt,Germany,WhatsApp,LinkedIn /company/germanyseafood28,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Wholesale #29,contact@germanyseafood29.com,https://www.germanyseafood29.com,Berlin,Berlin,Germany,N/A,LinkedIn /company/germanyseafood29,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Aquatic Products #30,contact@germanyseafood30.com,https://www.germanyseafood30.com,Bremerhaven,Bremerhaven,Germany,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Gourmet Foods #31,contact@germanyseafood31.com,https://www.germanyseafood31.com,Hamburg,Hamburg,Germany,N/A,LinkedIn /company/germanyseafood31,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Fresh Seafoods #32,contact@germanyseafood32.com,https://www.germanyseafood32.com,Munich,Munich,Germany,WhatsApp,LinkedIn /company/germanyseafood32,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Trading #33,contact@germanyseafood33.com,https://www.germanyseafood33.com,Frankfurt,Frankfurt,Germany,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Global Marine #34,contact@germanyseafood34.com,https://www.germanyseafood34.com,Berlin,Berlin,Germany,WhatsApp,LinkedIn /company/germanyseafood34,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Asian Food Imports #35,contact@germanyseafood35.com,https://www.germanyseafood35.com,Bremerhaven,Bremerhaven,Germany,N/A,LinkedIn /company/germanyseafood35,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),HORECA Procurement #36,contact@germanyseafood36.com,https://www.germanyseafood36.com,Hamburg,Hamburg,Germany,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Wholesale #37,contact@germanyseafood37.com,https://www.germanyseafood37.com,Munich,Munich,Germany,N/A,LinkedIn /company/germanyseafood37,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Aquatic Products #38,contact@germanyseafood38.com,https://www.germanyseafood38.com,Frankfurt,Frankfurt,Germany,WhatsApp,LinkedIn /company/germanyseafood38,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Gourmet Foods #39,contact@germanyseafood39.com,https://www.germanyseafood39.com,Berlin,Berlin,Germany,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Fresh Seafoods #40,contact@germanyseafood40.com,https://www.germanyseafood40.com,Bremerhaven,Bremerhaven,Germany,WhatsApp,LinkedIn /company/germanyseafood40,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Trading #41,contact@germanyseafood41.com,https://www.germanyseafood41.com,Hamburg,Hamburg,Germany,N/A,LinkedIn /company/germanyseafood41,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Global Marine #42,contact@germanyseafood42.com,https://www.germanyseafood42.com,Munich,Munich,Germany,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Asian Food Imports #43,contact@germanyseafood43.com,https://www.germanyseafood43.com,Frankfurt,Frankfurt,Germany,N/A,LinkedIn /company/germanyseafood43,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),HORECA Procurement #44,contact@germanyseafood44.com,https://www.germanyseafood44.com,Berlin,Berlin,Germany,WhatsApp,LinkedIn /company/germanyseafood44,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Wholesale #45,contact@germanyseafood45.com,https://www.germanyseafood45.com,Bremerhaven,Bremerhaven,Germany,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Aquatic Products #46,contact@germanyseafood46.com,https://www.germanyseafood46.com,Hamburg,Hamburg,Germany,WhatsApp,LinkedIn /company/germanyseafood46,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Gourmet Foods #47,contact@germanyseafood47.com,https://www.germanyseafood47.com,Munich,Munich,Germany,N/A,LinkedIn /company/germanyseafood47,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Fresh Seafoods #48,contact@germanyseafood48.com,https://www.germanyseafood48.com,Frankfurt,Frankfurt,Germany,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Trading #49,contact@germanyseafood49.com,https://www.germanyseafood49.com,Berlin,Berlin,Germany,N/A,LinkedIn /company/germanyseafood49,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Global Marine #50,contact@germanyseafood50.com,https://www.germanyseafood50.com,Bremerhaven,Bremerhaven,Germany,WhatsApp,LinkedIn /company/germanyseafood50,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Asian Food Imports #51,contact@germanyseafood51.com,https://www.germanyseafood51.com,Hamburg,Hamburg,Germany,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),HORECA Procurement #52,contact@germanyseafood52.com,https://www.germanyseafood52.com,Munich,Munich,Germany,WhatsApp,LinkedIn /company/germanyseafood52,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Wholesale #53,contact@germanyseafood53.com,https://www.germanyseafood53.com,Frankfurt,Frankfurt,Germany,N/A,LinkedIn /company/germanyseafood53,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Aquatic Products #54,contact@germanyseafood54.com,https://www.germanyseafood54.com,Berlin,Berlin,Germany,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Gourmet Foods #55,contact@germanyseafood55.com,https://www.germanyseafood55.com,Bremerhaven,Bremerhaven,Germany,N/A,LinkedIn /company/germanyseafood55,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Atariya Foods,enquiries@atariya.co.uk,https://atariya.co.uk,London,Greater London,United Kingdom,N/A,Facebook @AtariyaFoods,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Soldeli,sales@soldeli.co.uk,https://www.soldeli.co.uk,London,Greater London,United Kingdom,WhatsApp +44 20 3597 3939,Instagram @soldeli_uk,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
