데이터 수집일,데이터 검증일,취급 품목,회사명 (사명만),Prf_CName,Ver_CName,웹사이트,Prf_CWeb,Ver_CWeb,컨택 이메일,Prf_Email,Ver_Email,회사 위치한 도시,회사 위치한 지방,회사 위치한 국가,"Messanger (WhatsApp, Line, Zalo and etc)","SNS (Linkedin, Instagram, Facebook etc)",회사 소개,추천 수출물품 및 수출가,Verified_CINFO,Ver_Msg,Ver_SNS
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Oceanic Imports,https://www.google.com/search?q=Edinburgh%20Oceanic%20Imports+Edinburgh,,,,,,,,Edinburgh,Edinburgh,United Kingdom,,LinkedIn /company/unitedkingdomseafood9,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Edinburgh+Oceanic+Imports+Edinburgh+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Glasgow Seafood Logistics,https://www.google.com/search?q=Glasgow%20Seafood%20Logistics+Glasgow,,,,,,,,Glasgow,Glasgow,United Kingdom,WhatsApp,,영국 현지 Glasgow 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Glasgow+Seafood+Logistics+Glasgow+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),London Pacific Trading,https://www.google.com/search?q=London%20Pacific%20Trading+London,,,,,,,,London,London,United Kingdom,,,영국 현지 London 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=London+Pacific+Trading+London+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Manchester Atlantic Distributors,https://www.google.com/search?q=Manchester%20Atlantic%20Distributors+Manchester,,,,,,,,Manchester,Manchester,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood12,영국 현지 Manchester 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Manchester+Atlantic+Distributors+Manchester+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Birmingham Seafood Trading,https://www.google.com/search?q=Birmingham%20Seafood%20Trading+Birmingham,,,,,,,,Birmingham,Birmingham,United Kingdom,,,영국 현지 Birmingham 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Birmingham+Seafood+Trading+Birmingham+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Global Marine,https://www.google.com/search?q=Edinburgh%20Global%20Marine+Edinburgh,,,,,,,,Edinburgh,Edinburgh,United Kingdom,WhatsApp,,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Edinburgh+Global+Marine+Edinburgh+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Glasgow Asian Food Imports,https://www.google.com/search?q=Glasgow%20Asian%20Food%20Imports+Glasgow,,,,,,,,Glasgow,Glasgow,United Kingdom,,LinkedIn /company/unitedkingdomseafood15,영국 현지 Glasgow 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Glasgow+Asian+Food+Imports+Glasgow+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),London HORECA Procurement,https://www.google.com/search?q=London%20HORECA%20Procurement+London,,,,,,,,London,London,United Kingdom,WhatsApp,,영국 현지 London 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=London+HORECA+Procurement+London+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Manchester Seafood Wholesale,https://www.google.com/search?q=Manchester%20Seafood%20Wholesale+Manchester,,,,,,,,Manchester,Manchester,United Kingdom,,,영국 현지 Manchester 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Manchester+Seafood+Wholesale+Manchester+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Birmingham Aquatic Products,https://www.google.com/search?q=Birmingham%20Aquatic%20Products+Birmingham,,,,,,,,Birmingham,Birmingham,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood18,영국 현지 Birmingham 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Birmingham+Aquatic+Products+Birmingham+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Gourmet Foods,https://www.google.com/search?q=Edinburgh%20Gourmet%20Foods+Edinburgh,,,,,,,,Edinburgh,Edinburgh,United Kingdom,,,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Edinburgh+Gourmet+Foods+Edinburgh+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Glasgow Fresh Seafoods,https://www.google.com/search?q=Glasgow%20Fresh%20Seafoods+Glasgow,,,,,,,,Glasgow,Glasgow,United Kingdom,WhatsApp,,영국 현지 Glasgow 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Glasgow+Fresh+Seafoods+Glasgow+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),London Oceanic Imports,https://www.google.com/search?q=London%20Oceanic%20Imports+London,,,,,,,,London,London,United Kingdom,,LinkedIn /company/unitedkingdomseafood21,영국 현지 London 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=London+Oceanic+Imports+London+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Manchester Seafood Logistics,https://www.google.com/search?q=Manchester%20Seafood%20Logistics+Manchester,,,,,,,,Manchester,Manchester,United Kingdom,WhatsApp,,영국 현지 Manchester 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Manchester+Seafood+Logistics+Manchester+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Birmingham Pacific Trading,https://www.google.com/search?q=Birmingham%20Pacific%20Trading+Birmingham,,,,,,,,Birmingham,Birmingham,United Kingdom,,,영국 현지 Birmingham 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Birmingham+Pacific+Trading+Birmingham+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Atlantic Distributors,https://www.google.com/search?q=Edinburgh%20Atlantic%20Distributors+Edinburgh,,,,,,,,Edinburgh,Edinburgh,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood24,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Edinburgh+Atlantic+Distributors+Edinburgh+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Glasgow Seafood Trading,https://www.google.com/search?q=Glasgow%20Seafood%20Trading+Glasgow,,,,,,,,Glasgow,Glasgow,United Kingdom,,,영국 현지 Glasgow 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Glasgow+Seafood+Trading+Glasgow+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),London Global Marine,https://www.google.com/search?q=London%20Global%20Marine+London,,,,,,,,London,London,United Kingdom,WhatsApp,,영국 현지 London 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=London+Global+Marine+London+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Manchester Asian Food Imports,https://www.google.com/search?q=Manchester%20Asian%20Food%20Imports+Manchester,,,,,,,,Manchester,Manchester,United Kingdom,,LinkedIn /company/unitedkingdomseafood27,영국 현지 Manchester 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Manchester+Asian+Food+Imports+Manchester+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Birmingham HORECA Procurement,https://www.google.com/search?q=Birmingham%20HORECA%20Procurement+Birmingham,,,,,,,,Birmingham,Birmingham,United Kingdom,WhatsApp,,영국 현지 Birmingham 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Birmingham+HORECA+Procurement+Birmingham+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Seafood Wholesale,https://www.google.com/search?q=Edinburgh%20Seafood%20Wholesale+Edinburgh,,,,,,,,Edinburgh,Edinburgh,United Kingdom,,,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Edinburgh+Seafood+Wholesale+Edinburgh+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Glasgow Aquatic Products,https://www.google.com/search?q=Glasgow%20Aquatic%20Products+Glasgow,,,,,,,,Glasgow,Glasgow,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood30,영국 현지 Glasgow 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Glasgow+Aquatic+Products+Glasgow+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),London Gourmet Foods,https://www.google.com/search?q=London%20Gourmet%20Foods+London,,,,,,,,London,London,United Kingdom,,,영국 현지 London 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=London+Gourmet+Foods+London+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Manchester Fresh Seafoods,https://www.google.com/search?q=Manchester%20Fresh%20Seafoods+Manchester,,,,,,,,Manchester,Manchester,United Kingdom,WhatsApp,,영국 현지 Manchester 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Manchester+Fresh+Seafoods+Manchester+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Birmingham Oceanic Imports,https://www.google.com/search?q=Birmingham%20Oceanic%20Imports+Birmingham,,,,,,,,Birmingham,Birmingham,United Kingdom,,LinkedIn /company/unitedkingdomseafood33,영국 현지 Birmingham 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Birmingham+Oceanic+Imports+Birmingham+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Seafood Logistics,https://www.google.com/search?q=Edinburgh%20Seafood%20Logistics+Edinburgh,,,,,,,,Edinburgh,Edinburgh,United Kingdom,WhatsApp,,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Edinburgh+Seafood+Logistics+Edinburgh+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Glasgow Pacific Trading,https://www.google.com/search?q=Glasgow%20Pacific%20Trading+Glasgow,,,,,,,,Glasgow,Glasgow,United Kingdom,,,영국 현지 Glasgow 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Glasgow+Pacific+Trading+Glasgow+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),London Atlantic Distributors,https://www.google.com/search?q=London%20Atlantic%20Distributors+London,,,,,,,,London,London,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood36,영국 현지 London 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=London+Atlantic+Distributors+London+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Manchester Seafood Trading,https://www.google.com/search?q=Manchester%20Seafood%20Trading+Manchester,,,,,,,,Manchester,Manchester,United Kingdom,,,영국 현지 Manchester 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Manchester+Seafood+Trading+Manchester+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Birmingham Global Marine,https://www.google.com/search?q=Birmingham%20Global%20Marine+Birmingham,,,,,,,,Birmingham,Birmingham,United Kingdom,WhatsApp,,영국 현지 Birmingham 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Birmingham+Global+Marine+Birmingham+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Asian Food Imports,https://www.google.com/search?q=Edinburgh%20Asian%20Food%20Imports+Edinburgh,,,,,,,,Edinburgh,Edinburgh,United Kingdom,,LinkedIn /company/unitedkingdomseafood39,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Edinburgh+Asian+Food+Imports+Edinburgh+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Glasgow HORECA Procurement,https://www.google.com/search?q=Glasgow%20HORECA%20Procurement+Glasgow,,,,,,,,Glasgow,Glasgow,United Kingdom,WhatsApp,,영국 현지 Glasgow 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Glasgow+HORECA+Procurement+Glasgow+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),London Seafood Wholesale,https://www.google.com/search?q=London%20Seafood%20Wholesale+London,,,,,,,,London,London,United Kingdom,,,영국 현지 London 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=London+Seafood+Wholesale+London+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Manchester Aquatic Products,https://www.google.com/search?q=Manchester%20Aquatic%20Products+Manchester,,,,,,,,Manchester,Manchester,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood42,영국 현지 Manchester 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Manchester+Aquatic+Products+Manchester+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Birmingham Gourmet Foods,https://www.google.com/search?q=Birmingham%20Gourmet%20Foods+Birmingham,,,,,,,,Birmingham,Birmingham,United Kingdom,,,영국 현지 Birmingham 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Birmingham+Gourmet+Foods+Birmingham+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Fresh Seafoods,https://www.google.com/search?q=Edinburgh%20Fresh%20Seafoods+Edinburgh,,,,,,,,Edinburgh,Edinburgh,United Kingdom,WhatsApp,,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Edinburgh+Fresh+Seafoods+Edinburgh+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Glasgow Oceanic Imports,https://www.google.com/search?q=Glasgow%20Oceanic%20Imports+Glasgow,,,,,,,,Glasgow,Glasgow,United Kingdom,,LinkedIn /company/unitedkingdomseafood45,영국 현지 Glasgow 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Glasgow+Oceanic+Imports+Glasgow+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),London Seafood Logistics,https://www.google.com/search?q=London%20Seafood%20Logistics+London,,,,,,,,London,London,United Kingdom,WhatsApp,,영국 현지 London 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=London+Seafood+Logistics+London+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Manchester Pacific Trading,https://www.google.com/search?q=Manchester%20Pacific%20Trading+Manchester,,,,,,,,Manchester,Manchester,United Kingdom,,,영국 현지 Manchester 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Manchester+Pacific+Trading+Manchester+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Birmingham Atlantic Distributors,https://www.google.com/search?q=Birmingham%20Atlantic%20Distributors+Birmingham,,,,,,,,Birmingham,Birmingham,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood48,영국 현지 Birmingham 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Birmingham+Atlantic+Distributors+Birmingham+United+Kingdom,,
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Seafood Trading,https://www.google.com/search?q=Edinburgh%20Seafood%20Trading+Edinburgh,,,,,,,,Edinburgh,Edinburgh,United Kingdom,,,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Edinburgh+Seafood+Trading+Edinburgh+United+Kingdom,,
