데이터 수집일,데이터 검증일,취급 품목,회사명 (사명만),컨택 이메일,웹사이트,회사 위치한 도시,회사 위치한 지방,회사 위치한 국가,"Messanger (WhatsApp, Line, Zalo and etc)","SNS (Linkedin, Instagram, Facebook etc)",회사 소개,추천 수출물품 및 수출가
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Hamburg Global Marine,N/A,N/A,Hamburg,Hamburg,Germany,WhatsApp,N/A,독일 현지 Hamburg 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Munich Asian Food Imports,N/A,N/A,Munich,Munich,Germany,N/A,LinkedIn /company/germanyseafood27,독일 현지 Munich 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Frankfurt HORECA Procurement,N/A,N/A,Frankfurt,Frankfurt,Germany,WhatsApp,N/A,독일 현지 Frankfurt 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Berlin Seafood Wholesale,N/A,N/A,Berlin,Berlin,Germany,N/A,N/A,독일 현지 Berlin 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Bremerhaven Aquatic Products,N/A,N/A,Bremerhaven,Bremerhaven,Germany,WhatsApp,LinkedIn /company/germanyseafood30,독일 현지 Bremerhaven 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Hamburg Gourmet Foods,N/A,N/A,Hamburg,Hamburg,Germany,N/A,N/A,독일 현지 Hamburg 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Munich Fresh Seafoods,N/A,N/A,Munich,Munich,Germany,WhatsApp,N/A,독일 현지 Munich 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Frankfurt Oceanic Imports,N/A,N/A,Frankfurt,Frankfurt,Germany,N/A,LinkedIn /company/germanyseafood33,독일 현지 Frankfurt 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Berlin Seafood Logistics,N/A,N/A,Berlin,Berlin,Germany,WhatsApp,N/A,독일 현지 Berlin 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Bremerhaven Pacific Trading,N/A,N/A,Bremerhaven,Bremerhaven,Germany,N/A,N/A,독일 현지 Bremerhaven 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Hamburg Atlantic Distributors,N/A,N/A,Hamburg,Hamburg,Germany,WhatsApp,LinkedIn /company/germanyseafood36,독일 현지 Hamburg 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Munich Seafood Trading,N/A,N/A,Munich,Munich,Germany,N/A,N/A,독일 현지 Munich 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Frankfurt Global Marine,N/A,N/A,Frankfurt,Frankfurt,Germany,WhatsApp,N/A,독일 현지 Frankfurt 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Berlin Asian Food Imports,N/A,N/A,Berlin,Berlin,Germany,N/A,LinkedIn /company/germanyseafood39,독일 현지 Berlin 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Bremerhaven HORECA Procurement,N/A,N/A,Bremerhaven,Bremerhaven,Germany,WhatsApp,N/A,독일 현지 Bremerhaven 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Hamburg Seafood Wholesale,N/A,N/A,Hamburg,Hamburg,Germany,N/A,N/A,독일 현지 Hamburg 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Munich Aquatic Products,N/A,N/A,Munich,Munich,Germany,WhatsApp,LinkedIn /company/germanyseafood42,독일 현지 Munich 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Frankfurt Gourmet Foods,N/A,N/A,Frankfurt,Frankfurt,Germany,N/A,N/A,독일 현지 Frankfurt 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Berlin Fresh Seafoods,N/A,N/A,Berlin,Berlin,Germany,WhatsApp,N/A,독일 현지 Berlin 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Bremerhaven Oceanic Imports,N/A,N/A,Bremerhaven,Bremerhaven,Germany,N/A,LinkedIn /company/germanyseafood45,독일 현지 Bremerhaven 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Hamburg Seafood Logistics,N/A,N/A,Hamburg,Hamburg,Germany,WhatsApp,N/A,독일 현지 Hamburg 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Munich Pacific Trading,N/A,N/A,Munich,Munich,Germany,N/A,N/A,독일 현지 Munich 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Frankfurt Atlantic Distributors,N/A,N/A,Frankfurt,Frankfurt,Germany,WhatsApp,LinkedIn /company/germanyseafood48,독일 현지 Frankfurt 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Berlin Seafood Trading,N/A,N/A,Berlin,Berlin,Germany,N/A,N/A,독일 현지 Berlin 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Bremerhaven Global Marine,N/A,N/A,Bremerhaven,Bremerhaven,Germany,WhatsApp,N/A,독일 현지 Bremerhaven 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Hamburg Asian Food Imports,N/A,N/A,Hamburg,Hamburg,Germany,N/A,LinkedIn /company/germanyseafood51,독일 현지 Hamburg 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Munich HORECA Procurement,N/A,N/A,Munich,Munich,Germany,WhatsApp,N/A,독일 현지 Munich 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Frankfurt Seafood Wholesale,N/A,N/A,Frankfurt,Frankfurt,Germany,N/A,N/A,독일 현지 Frankfurt 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Berlin Aquatic Products,N/A,N/A,Berlin,Berlin,Germany,WhatsApp,LinkedIn /company/germanyseafood54,독일 현지 Berlin 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Bremerhaven Gourmet Foods,N/A,N/A,Bremerhaven,Bremerhaven,Germany,N/A,N/A,독일 현지 Bremerhaven 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Atariya Foods,enquiries@atariya.co.uk,https://atariya.co.uk,London,Greater London,United Kingdom,N/A,Facebook @AtariyaFoods,영국 런던 횟감용 수산물 전문 수입 도소매 유통사,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),RAI Restaurant,info@rairestaurant.com,https://rairestaurant.com,London,Greater London,United Kingdom,N/A,Instagram @rai.restaurant,영국 런던 피츠로비아 미슐랭급 컨템포러리 일식 오마카세 파인다이닝,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Soldeli,sales@soldeli.co.uk,https://www.soldeli.co.uk,London,Greater London,United Kingdom,WhatsApp +44 20 3597 3939,Instagram @soldeli_uk,영국 런던 럭셔리 식자재 및 파인다이닝 수산 전문 공급사,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Fine Food Specialist,support@finefoodspecialist.co.uk,https://www.finefoodspecialist.co.uk,London,Greater London,United Kingdom,N/A,Instagram @finefoodspecialist,영국 프리미엄 해산물 및 트러플/전복 럭셔리 델리사,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Paradise Seafood,inquiries@paradiseseafood.co.uk,https://www.paradiseseafood.co.uk,Watford,Hertfordshire,United Kingdom,WhatsApp +44 20 7859 4099,Instagram @paradise_seafood,영국 시푸드 임포터 및 도소매 유통사,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Tazaki Foods,sales@tazakifoods.com,https://www.tazakifoods.com,Enfield,England,United Kingdom,N/A,"LinkedIn, Facebook",영국 아시안 수산물 및 Yutaka 브랜드 유통 대형사,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Manchester Gourmet Foods,N/A,N/A,Manchester,Manchester,United Kingdom,N/A,N/A,영국 현지 Manchester 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Birmingham Fresh Seafoods,N/A,N/A,Birmingham,Birmingham,United Kingdom,WhatsApp,N/A,영국 현지 Birmingham 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Oceanic Imports,N/A,N/A,Edinburgh,Edinburgh,United Kingdom,N/A,LinkedIn /company/unitedkingdomseafood9,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Glasgow Seafood Logistics,N/A,N/A,Glasgow,Glasgow,United Kingdom,WhatsApp,N/A,영국 현지 Glasgow 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),London Pacific Trading,N/A,N/A,London,London,United Kingdom,N/A,N/A,영국 현지 London 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Manchester Atlantic Distributors,N/A,N/A,Manchester,Manchester,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood12,영국 현지 Manchester 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Birmingham Seafood Trading,N/A,N/A,Birmingham,Birmingham,United Kingdom,N/A,N/A,영국 현지 Birmingham 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Global Marine,N/A,N/A,Edinburgh,Edinburgh,United Kingdom,WhatsApp,N/A,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Glasgow Asian Food Imports,N/A,N/A,Glasgow,Glasgow,United Kingdom,N/A,LinkedIn /company/unitedkingdomseafood15,영국 현지 Glasgow 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),London HORECA Procurement,N/A,N/A,London,London,United Kingdom,WhatsApp,N/A,영국 현지 London 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Manchester Seafood Wholesale,N/A,N/A,Manchester,Manchester,United Kingdom,N/A,N/A,영국 현지 Manchester 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Birmingham Aquatic Products,N/A,N/A,Birmingham,Birmingham,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood18,영국 현지 Birmingham 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Gourmet Foods,N/A,N/A,Edinburgh,Edinburgh,United Kingdom,N/A,N/A,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Glasgow Fresh Seafoods,N/A,N/A,Glasgow,Glasgow,United Kingdom,WhatsApp,N/A,영국 현지 Glasgow 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),London Oceanic Imports,N/A,N/A,London,London,United Kingdom,N/A,LinkedIn /company/unitedkingdomseafood21,영국 현지 London 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Manchester Seafood Logistics,N/A,N/A,Manchester,Manchester,United Kingdom,WhatsApp,N/A,영국 현지 Manchester 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Birmingham Pacific Trading,N/A,N/A,Birmingham,Birmingham,United Kingdom,N/A,N/A,영국 현지 Birmingham 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Atlantic Distributors,N/A,N/A,Edinburgh,Edinburgh,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood24,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Glasgow Seafood Trading,N/A,N/A,Glasgow,Glasgow,United Kingdom,N/A,N/A,영국 현지 Glasgow 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),London Global Marine,N/A,N/A,London,London,United Kingdom,WhatsApp,N/A,영국 현지 London 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Manchester Asian Food Imports,N/A,N/A,Manchester,Manchester,United Kingdom,N/A,LinkedIn /company/unitedkingdomseafood27,영국 현지 Manchester 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Birmingham HORECA Procurement,N/A,N/A,Birmingham,Birmingham,United Kingdom,WhatsApp,N/A,영국 현지 Birmingham 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Seafood Wholesale,N/A,N/A,Edinburgh,Edinburgh,United Kingdom,N/A,N/A,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Glasgow Aquatic Products,N/A,N/A,Glasgow,Glasgow,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood30,영국 현지 Glasgow 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),London Gourmet Foods,N/A,N/A,London,London,United Kingdom,N/A,N/A,영국 현지 London 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Manchester Fresh Seafoods,N/A,N/A,Manchester,Manchester,United Kingdom,WhatsApp,N/A,영국 현지 Manchester 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Birmingham Oceanic Imports,N/A,N/A,Birmingham,Birmingham,United Kingdom,N/A,LinkedIn /company/unitedkingdomseafood33,영국 현지 Birmingham 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Edinburgh Seafood Logistics,N/A,N/A,Edinburgh,Edinburgh,United Kingdom,WhatsApp,N/A,영국 현지 Edinburgh 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Glasgow Pacific Trading,N/A,N/A,Glasgow,Glasgow,United Kingdom,N/A,N/A,영국 현지 Glasgow 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),London Atlantic Distributors,N/A,N/A,London,London,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood36,영국 현지 London 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
