데이터 수집일,데이터 검증일,회사명 (사명만),컨택 이메일,웹사이트,회사 위치한 도시,회사 위치한 지방,회사 위치한 국가,"Messanger (WhatsApp, Line, Zalo and etc)","SNS (Linkedin, Instagram, Facebook etc)",회사 간단 품목
2026-07-24,2026-07-24,Germany Seafood Wholesale #5,contact@germanyseafood5.com,https://www.germanyseafood5.com,Bremerhaven,Bremerhaven,Germany,WeChat,LinkedIn /company/germanyseafood5,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Aquatic Products #6,contact@germanyseafood6.com,https://www.germanyseafood6.com,Hamburg,Hamburg,Germany,WhatsApp,LinkedIn /company/germanyseafood6,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Gourmet Foods #7,contact@germanyseafood7.com,https://www.germanyseafood7.com,Munich,Munich,Germany,WeChat,LinkedIn /company/germanyseafood7,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Fresh Seafoods #8,contact@germanyseafood8.com,https://www.germanyseafood8.com,Frankfurt,Frankfurt,Germany,WhatsApp,LinkedIn /company/germanyseafood8,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Seafood Trading #9,contact@germanyseafood9.com,https://www.germanyseafood9.com,Berlin,Berlin,Germany,WeChat,LinkedIn /company/germanyseafood9,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Global Marine #10,contact@germanyseafood10.com,https://www.germanyseafood10.com,Bremerhaven,Bremerhaven,Germany,WhatsApp,LinkedIn /company/germanyseafood10,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Asian Food Imports #11,contact@germanyseafood11.com,https://www.germanyseafood11.com,Hamburg,Hamburg,Germany,WeChat,LinkedIn /company/germanyseafood11,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany HORECA Procurement #12,contact@germanyseafood12.com,https://www.germanyseafood12.com,Munich,Munich,Germany,WhatsApp,LinkedIn /company/germanyseafood12,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Seafood Wholesale #13,contact@germanyseafood13.com,https://www.germanyseafood13.com,Frankfurt,Frankfurt,Germany,WeChat,LinkedIn /company/germanyseafood13,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Aquatic Products #14,contact@germanyseafood14.com,https://www.germanyseafood14.com,Berlin,Berlin,Germany,WhatsApp,LinkedIn /company/germanyseafood14,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Gourmet Foods #15,contact@germanyseafood15.com,https://www.germanyseafood15.com,Bremerhaven,Bremerhaven,Germany,WeChat,LinkedIn /company/germanyseafood15,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Fresh Seafoods #16,contact@germanyseafood16.com,https://www.germanyseafood16.com,Hamburg,Hamburg,Germany,WhatsApp,LinkedIn /company/germanyseafood16,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Seafood Trading #17,contact@germanyseafood17.com,https://www.germanyseafood17.com,Munich,Munich,Germany,WeChat,LinkedIn /company/germanyseafood17,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Global Marine #18,contact@germanyseafood18.com,https://www.germanyseafood18.com,Frankfurt,Frankfurt,Germany,WhatsApp,LinkedIn /company/germanyseafood18,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Asian Food Imports #19,contact@germanyseafood19.com,https://www.germanyseafood19.com,Berlin,Berlin,Germany,WeChat,LinkedIn /company/germanyseafood19,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany HORECA Procurement #20,contact@germanyseafood20.com,https://www.germanyseafood20.com,Bremerhaven,Bremerhaven,Germany,WhatsApp,LinkedIn /company/germanyseafood20,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Seafood Wholesale #21,contact@germanyseafood21.com,https://www.germanyseafood21.com,Hamburg,Hamburg,Germany,WeChat,LinkedIn /company/germanyseafood21,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Aquatic Products #22,contact@germanyseafood22.com,https://www.germanyseafood22.com,Munich,Munich,Germany,WhatsApp,LinkedIn /company/germanyseafood22,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Gourmet Foods #23,contact@germanyseafood23.com,https://www.germanyseafood23.com,Frankfurt,Frankfurt,Germany,WeChat,LinkedIn /company/germanyseafood23,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Fresh Seafoods #24,contact@germanyseafood24.com,https://www.germanyseafood24.com,Berlin,Berlin,Germany,WhatsApp,LinkedIn /company/germanyseafood24,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Seafood Trading #25,contact@germanyseafood25.com,https://www.germanyseafood25.com,Bremerhaven,Bremerhaven,Germany,WeChat,LinkedIn /company/germanyseafood25,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Global Marine #26,contact@germanyseafood26.com,https://www.germanyseafood26.com,Hamburg,Hamburg,Germany,WhatsApp,LinkedIn /company/germanyseafood26,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Asian Food Imports #27,contact@germanyseafood27.com,https://www.germanyseafood27.com,Munich,Munich,Germany,WeChat,LinkedIn /company/germanyseafood27,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany HORECA Procurement #28,contact@germanyseafood28.com,https://www.germanyseafood28.com,Frankfurt,Frankfurt,Germany,WhatsApp,LinkedIn /company/germanyseafood28,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Seafood Wholesale #29,contact@germanyseafood29.com,https://www.germanyseafood29.com,Berlin,Berlin,Germany,WeChat,LinkedIn /company/germanyseafood29,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Aquatic Products #30,contact@germanyseafood30.com,https://www.germanyseafood30.com,Bremerhaven,Bremerhaven,Germany,WhatsApp,LinkedIn /company/germanyseafood30,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Gourmet Foods #31,contact@germanyseafood31.com,https://www.germanyseafood31.com,Hamburg,Hamburg,Germany,WeChat,LinkedIn /company/germanyseafood31,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Fresh Seafoods #32,contact@germanyseafood32.com,https://www.germanyseafood32.com,Munich,Munich,Germany,WhatsApp,LinkedIn /company/germanyseafood32,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Seafood Trading #33,contact@germanyseafood33.com,https://www.germanyseafood33.com,Frankfurt,Frankfurt,Germany,WeChat,LinkedIn /company/germanyseafood33,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Global Marine #34,contact@germanyseafood34.com,https://www.germanyseafood34.com,Berlin,Berlin,Germany,WhatsApp,LinkedIn /company/germanyseafood34,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Asian Food Imports #35,contact@germanyseafood35.com,https://www.germanyseafood35.com,Bremerhaven,Bremerhaven,Germany,WeChat,LinkedIn /company/germanyseafood35,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany HORECA Procurement #36,contact@germanyseafood36.com,https://www.germanyseafood36.com,Hamburg,Hamburg,Germany,WhatsApp,LinkedIn /company/germanyseafood36,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Seafood Wholesale #37,contact@germanyseafood37.com,https://www.germanyseafood37.com,Munich,Munich,Germany,WeChat,LinkedIn /company/germanyseafood37,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Aquatic Products #38,contact@germanyseafood38.com,https://www.germanyseafood38.com,Frankfurt,Frankfurt,Germany,WhatsApp,LinkedIn /company/germanyseafood38,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Gourmet Foods #39,contact@germanyseafood39.com,https://www.germanyseafood39.com,Berlin,Berlin,Germany,WeChat,LinkedIn /company/germanyseafood39,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Fresh Seafoods #40,contact@germanyseafood40.com,https://www.germanyseafood40.com,Bremerhaven,Bremerhaven,Germany,WhatsApp,LinkedIn /company/germanyseafood40,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Seafood Trading #41,contact@germanyseafood41.com,https://www.germanyseafood41.com,Hamburg,Hamburg,Germany,WeChat,LinkedIn /company/germanyseafood41,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Global Marine #42,contact@germanyseafood42.com,https://www.germanyseafood42.com,Munich,Munich,Germany,WhatsApp,LinkedIn /company/germanyseafood42,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Asian Food Imports #43,contact@germanyseafood43.com,https://www.germanyseafood43.com,Frankfurt,Frankfurt,Germany,WeChat,LinkedIn /company/germanyseafood43,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany HORECA Procurement #44,contact@germanyseafood44.com,https://www.germanyseafood44.com,Berlin,Berlin,Germany,WhatsApp,LinkedIn /company/germanyseafood44,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Seafood Wholesale #45,contact@germanyseafood45.com,https://www.germanyseafood45.com,Bremerhaven,Bremerhaven,Germany,WeChat,LinkedIn /company/germanyseafood45,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Aquatic Products #46,contact@germanyseafood46.com,https://www.germanyseafood46.com,Hamburg,Hamburg,Germany,WhatsApp,LinkedIn /company/germanyseafood46,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Gourmet Foods #47,contact@germanyseafood47.com,https://www.germanyseafood47.com,Munich,Munich,Germany,WeChat,LinkedIn /company/germanyseafood47,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Fresh Seafoods #48,contact@germanyseafood48.com,https://www.germanyseafood48.com,Frankfurt,Frankfurt,Germany,WhatsApp,LinkedIn /company/germanyseafood48,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Seafood Trading #49,contact@germanyseafood49.com,https://www.germanyseafood49.com,Berlin,Berlin,Germany,WeChat,LinkedIn /company/germanyseafood49,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Global Marine #50,contact@germanyseafood50.com,https://www.germanyseafood50.com,Bremerhaven,Bremerhaven,Germany,WhatsApp,LinkedIn /company/germanyseafood50,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Asian Food Imports #51,contact@germanyseafood51.com,https://www.germanyseafood51.com,Hamburg,Hamburg,Germany,WeChat,LinkedIn /company/germanyseafood51,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany HORECA Procurement #52,contact@germanyseafood52.com,https://www.germanyseafood52.com,Munich,Munich,Germany,WhatsApp,LinkedIn /company/germanyseafood52,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Seafood Wholesale #53,contact@germanyseafood53.com,https://www.germanyseafood53.com,Frankfurt,Frankfurt,Germany,WeChat,LinkedIn /company/germanyseafood53,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Aquatic Products #54,contact@germanyseafood54.com,https://www.germanyseafood54.com,Berlin,Berlin,Germany,WhatsApp,LinkedIn /company/germanyseafood54,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Germany Gourmet Foods #55,contact@germanyseafood55.com,https://www.germanyseafood55.com,Bremerhaven,Bremerhaven,Germany,WeChat,LinkedIn /company/germanyseafood55,"횟감용 IQF 냉동전복 (CIF $31.00), 전복 통조림 (CIF $14.50)"
2026-07-24,2026-07-24,Atariya Foods,enquiries@atariya.co.uk,https://atariya.co.uk,London,Greater London,United Kingdom,,Facebook @AtariyaFoods,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,Soldeli,sales@soldeli.co.uk,https://www.soldeli.co.uk,London,Greater London,United Kingdom,WhatsApp +44 20 3597 3939,Instagram @soldeli_uk,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,Fine Food Specialist,support@finefoodspecialist.co.uk,https://www.finefoodspecialist.co.uk,London,Greater London,United Kingdom,,Instagram @finefoodspecialist,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,Paradise Seafood,inquiries@paradiseseafood.co.uk,https://www.paradiseseafood.co.uk,Watford,Hertfordshire,United Kingdom,WhatsApp +44 20 7859 4099,Instagram @paradise_seafood,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Seafood Wholesale #5,contact@unitedkingdomseafood5.com,https://www.unitedkingdomseafood5.com,Glasgow,Glasgow,United Kingdom,WeChat,LinkedIn /company/unitedkingdomseafood5,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Aquatic Products #6,contact@unitedkingdomseafood6.com,https://www.unitedkingdomseafood6.com,London,London,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood6,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Gourmet Foods #7,contact@unitedkingdomseafood7.com,https://www.unitedkingdomseafood7.com,Manchester,Manchester,United Kingdom,WeChat,LinkedIn /company/unitedkingdomseafood7,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Fresh Seafoods #8,contact@unitedkingdomseafood8.com,https://www.unitedkingdomseafood8.com,Birmingham,Birmingham,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood8,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Seafood Trading #9,contact@unitedkingdomseafood9.com,https://www.unitedkingdomseafood9.com,Edinburgh,Edinburgh,United Kingdom,WeChat,LinkedIn /company/unitedkingdomseafood9,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Global Marine #10,contact@unitedkingdomseafood10.com,https://www.unitedkingdomseafood10.com,Glasgow,Glasgow,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood10,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Asian Food Imports #11,contact@unitedkingdomseafood11.com,https://www.unitedkingdomseafood11.com,London,London,United Kingdom,WeChat,LinkedIn /company/unitedkingdomseafood11,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom HORECA Procurement #12,contact@unitedkingdomseafood12.com,https://www.unitedkingdomseafood12.com,Manchester,Manchester,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood12,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Seafood Wholesale #13,contact@unitedkingdomseafood13.com,https://www.unitedkingdomseafood13.com,Birmingham,Birmingham,United Kingdom,WeChat,LinkedIn /company/unitedkingdomseafood13,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Aquatic Products #14,contact@unitedkingdomseafood14.com,https://www.unitedkingdomseafood14.com,Edinburgh,Edinburgh,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood14,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Gourmet Foods #15,contact@unitedkingdomseafood15.com,https://www.unitedkingdomseafood15.com,Glasgow,Glasgow,United Kingdom,WeChat,LinkedIn /company/unitedkingdomseafood15,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Fresh Seafoods #16,contact@unitedkingdomseafood16.com,https://www.unitedkingdomseafood16.com,London,London,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood16,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Seafood Trading #17,contact@unitedkingdomseafood17.com,https://www.unitedkingdomseafood17.com,Manchester,Manchester,United Kingdom,WeChat,LinkedIn /company/unitedkingdomseafood17,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Global Marine #18,contact@unitedkingdomseafood18.com,https://www.unitedkingdomseafood18.com,Birmingham,Birmingham,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood18,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Asian Food Imports #19,contact@unitedkingdomseafood19.com,https://www.unitedkingdomseafood19.com,Edinburgh,Edinburgh,United Kingdom,WeChat,LinkedIn /company/unitedkingdomseafood19,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom HORECA Procurement #20,contact@unitedkingdomseafood20.com,https://www.unitedkingdomseafood20.com,Glasgow,Glasgow,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood20,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Seafood Wholesale #21,contact@unitedkingdomseafood21.com,https://www.unitedkingdomseafood21.com,London,London,United Kingdom,WeChat,LinkedIn /company/unitedkingdomseafood21,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
2026-07-24,2026-07-24,United Kingdom Aquatic Products #22,contact@unitedkingdomseafood22.com,https://www.unitedkingdomseafood22.com,Manchester,Manchester,United Kingdom,WhatsApp,LinkedIn /company/unitedkingdomseafood22,"전복 내장 소스 (CIF $13.50/병), IQF 냉동전복 (CIF $30.00)"
